合并总点数：98651
x,y
-3.5968,23.3769
-3.5969,23.3179
-3.5973,23.3730
-3.5974,23.3855
-3.5976,23.4018
-3.5980,23.3737
-3.5981,23.3746
-3.5984,23.2779
-3.5987,23.3608
-3.6006,23.3359
-3.6007,23.4047
-3.6009,23.3177
-3.6010,23.3846
-3.6015,23.3579
-3.6020,23.4088
-3.6022,23.3812
-3.6032,23.3294
-3.6035,23.3594
-3.6035,23.3988
-3.6039,23.3538
-3.6048,23.3604
-3.6050,23.3905
-3.6051,23.4161
-3.6062,23.2809
-3.6067,23.3919
-3.6070,23.3244
-3.6073,23.3592
-3.6076,23.3718
-3.6080,23.3464
-3.6081,23.3517
-3.6081,23.3594
-3.6081,23.4240
-3.6082,23.3975
-3.6085,23.2916
-3.6093,23.4081
-3.6100,23.3994
-3.6101,23.3751
-3.6102,23.2724
-3.6105,23.2816
-3.6108,23.3631
-3.6108,23.3751
-3.6109,23.2756
-3.6111,23.2972
-3.6113,23.3669
-3.6115,23.3023
-3.6117,23.3747
-3.6118,23.3064
-3.6118,23.3737
-3.6122,23.2861
-3.6122,23.4206
-3.6124,23.3700
-3.6126,23.3919
-3.6126,23.4086
-3.6127,23.3748
-3.6128,23.2741
-3.6129,23.2844
-3.6129,23.2972
-3.6138,23.3561
-3.6140,23.3952
-3.6144,23.3005
-3.6147,23.3969
-3.6151,23.3896
-3.6152,23.3297
-3.6152,23.4103
-3.6154,23.3508
-3.6154,23.4092
-3.6155,23.4114
-3.6155,23.4322
-3.6156,23.3268
-3.6159,23.3596
-3.6160,23.3955
-3.6161,23.2875
-3.6161,23.3840
-3.6163,23.4330
-3.6166,23.3373
-3.6168,23.2766
-3.6171,23.3829
-3.6176,23.2859
-3.6178,23.2915
-3.6181,23.3647
-3.6183,23.4166
-3.6185,23.2914
-3.6185,23.2960
-3.6187,23.4095
-3.6191,23.3770
-3.6197,23.3933
-3.6198,23.3403
-3.6205,23.2932
-3.6207,23.3214
-3.6207,23.3551
-3.6212,23.2957
-3.6219,23.3232
-3.6223,23.4007
-3.6224,23.3188
-3.6228,23.4054
-3.6228,23.4072
-3.6228,23.4076
-3.6229,23.2800
-3.6233,23.3111
-3.6233,23.4224
-3.6240,23.4416
-3.6243,23.3177
-3.6243,23.3526
-3.6250,23.3355
-3.6252,23.2877
-3.6257,23.3573
-3.6260,23.4154
-3.6264,23.4183
-3.6265,23.3062
-3.6265,23.4327
-3.6266,23.3814
-3.6266,23.3828
-3.6266,23.3891
-3.6266,23.4392
-3.6267,23.3204
-3.6269,23.3225
-3.6271,23.3495
-3.6271,23.3789
-3.6276,23.2653
-3.6276,23.3276
-3.6276,23.3921
-3.6288,23.3081
-3.6296,23.2553
-3.6299,23.2972
-3.6307,23.3073
-3.6307,23.3475
-3.6308,23.3905
-3.6312,23.3121
-3.6314,23.3880
-3.6316,23.2504
-3.6317,23.3460
-3.6322,23.3462
-3.6323,23.3550
-3.6323,23.3981
-3.6325,23.3082
-3.6329,23.3874
-3.6330,23.3519
-3.6332,23.3765
-3.6333,23.3975
-3.6337,23.2585
-3.6338,23.3472
-3.6339,23.2403
-3.6339,23.3227
-3.6341,23.2503
-3.6342,23.2549
-3.6343,23.3273
-3.6343,23.3555
-3.6347,23.4122
-3.6349,23.4036
-3.6350,23.2690
-3.6352,23.3057
-3.6355,23.2715
-3.6355,23.3305
-3.6356,23.3281
-3.6357,23.4166
-3.6358,23.3138
-3.6361,23.3749
-3.6362,23.3635
-3.6366,23.3793
-3.6367,23.3077
-3.6367,23.3159
-3.6371,23.3040
-3.6371,23.3788
-3.6372,23.3019
-3.6380,23.3429
-3.6381,23.2848
-3.6388,23.2941
-3.6389,23.2703
-3.6397,23.2585
-3.6398,23.3310
-3.6399,23.3144
-3.6400,23.3179
-3.6404,23.2664
-3.6407,23.3276
-3.6410,23.2899
-3.6410,23.3858
-3.6412,23.2690
-3.6413,23.3080
-3.6414,23.3090
-3.6420,23.2888
-3.6424,23.3472
-3.6430,23.2904
-3.6432,23.3458
-3.6438,23.3353
-3.6440,23.2857
-3.6440,23.3855
-3.6442,23.3087
-3.6443,23.3073
-3.6445,23.3257
-3.6446,23.3403
-3.6448,23.3061
-3.6450,23.3090
-3.6451,23.3015
-3.6455,23.2917
-3.6460,23.3001
-3.6461,23.2718
-3.6466,23.3003
-3.6467,23.3064
-3.6468,23.3522
-3.6469,23.2778
-3.6472,23.3468
-3.6473,23.3677
-3.6474,23.3059
-3.6474,23.3414
-3.6476,23.3008
-3.6479,23.2709
-3.6479,23.3528
-3.6484,23.3006
-3.6486,23.3053
-3.6491,23.3354
-3.6492,23.3563
-3.6494,23.2891
-3.6495,23.3032
-3.6499,23.5130
-3.6500,23.2679
-3.6506,23.3701
-3.6510,23.2766
-3.6512,23.2864
-3.6515,23.2909
-3.6516,23.3503
-3.6520,23.3320
-3.6523,23.2747
-3.6526,23.2869
-3.6527,23.2629
-3.6527,23.2800
-3.6527,23.2941
-3.6528,23.2918
-3.6530,23.2753
-3.6530,23.3377
-3.6531,23.3439
-3.6532,23.2607
-3.6535,23.3386
-3.6537,23.2769
-3.6537,23.4285
-3.6539,23.3429
-3.6542,23.2769
-3.6549,23.3391
-3.6552,23.2761
-3.6555,23.3399
-3.6556,23.2898
-3.6558,23.2768
-3.6560,23.2577
-3.6563,23.3247
-3.6564,23.2877
-3.6567,23.2919
-3.6571,23.2751
-3.6571,23.5095
-3.6577,23.2912
-3.6581,23.2677
-3.6582,23.2543
-3.6583,23.2628
-3.6584,23.2501
-3.6587,23.2859
-3.6588,23.2944
-3.6591,23.3047
-3.6591,23.5045
-3.6595,23.3398
-3.6598,23.3443
-3.6601,23.5117
-3.6604,23.2649
-3.6606,23.2687
-3.6608,23.2631
-3.6609,23.2668
-3.6611,23.5076
-3.6614,23.2726
-3.6616,23.2590
-3.6621,23.2651
-3.6623,23.2653
-3.6623,23.3037
-3.6626,23.2554
-3.6630,23.2648
-3.6632,23.2849
-3.6632,23.5391
-3.6633,23.2765
-3.6633,23.3265
-3.6638,23.3105
-3.6638,23.3194
-3.6640,23.3815
-3.6644,23.2995
-3.6646,23.2645
-3.6648,23.2942
-3.6653,23.2642
-3.6654,23.2463
-3.6654,23.2874
-3.6657,23.2732
-3.6657,23.3687
-3.6665,23.2527
-3.6665,23.2735
-3.6666,23.2867
-3.6673,23.2979
-3.6674,23.2498
-3.6674,23.2659
-3.6675,23.2854
-3.6677,23.2853
-3.6679,23.2795
-3.6683,23.2500
-3.6683,23.2714
-3.6691,23.2859
-3.6692,23.5164
-3.6697,23.2506
-3.6697,23.2840
-3.6698,23.2939
-3.6698,23.4244
-3.6702,23.2818
-3.6706,23.2787
-3.6706,23.2979
-3.6707,23.2405
-3.6711,23.2700
-3.6711,23.2828
-3.6720,23.2859
-3.6723,23.2758
-3.6732,23.2933
-3.6734,23.2587
-3.6737,23.2938
-3.6756,23.2785
-3.6766,23.2687
-3.6775,23.3053
-3.6776,23.2806
-3.6778,23.2776
-3.6784,23.2865
-3.6785,23.2841
-3.6788,23.5012
-3.6791,23.2664
-3.6793,23.2352
-3.6796,23.2871
-3.6798,23.2840
-3.6806,23.2408
-3.6808,23.2869
-3.6811,23.2656
-3.6815,23.2772
-3.6822,23.5113
-3.6823,23.2418
-3.6833,23.4190
-3.6836,23.4192
-3.6837,23.2600
-3.6838,23.2927
-3.6839,23.2424
-3.6840,23.2915
-3.6841,23.2917
-3.6843,23.2787
-3.6845,23.2691
-3.6850,23.2864
-3.6855,23.4803
-3.6856,23.3979
-3.6857,23.2935
-3.6860,23.2769
-3.6863,23.2943
-3.6865,23.2932
-3.6866,23.2956
-3.6866,23.2984
-3.6866,23.4008
-3.6867,23.2444
-3.6868,23.2735
-3.6868,23.2744
-3.6869,23.2632
-3.6870,23.2495
-3.6871,23.2931
-3.6872,23.2391
-3.6872,23.2454
-3.6872,23.2877
-3.6876,23.2649
-3.6880,23.2336
-3.6880,23.2465
-3.6888,23.2772
-3.6888,23.3009
-3.6888,23.3842
-3.6891,23.3026
-3.6904,23.2865
-3.6914,23.2965
-3.6916,23.2729
-3.6916,23.2835
-3.6918,23.2317
-3.6924,23.2405
-3.6924,23.2845
-3.6925,23.3740
-3.6928,23.2839
-3.6933,23.2831
-3.6937,23.2792
-3.6940,23.2468
-3.6944,23.2606
-3.6944,23.2949
-3.6947,23.2687
-3.6948,23.2897
-3.6949,23.2813
-3.6950,23.2686
-3.6953,23.2477
-3.6954,23.2862
-3.6957,23.2798
-3.6958,23.2799
-3.6961,23.2829
-3.6962,23.2901
-3.6968,23.2764
-3.6970,23.2360
-3.6973,23.2784
-3.6974,23.2807
-3.6977,23.2758
-3.6979,23.2848
-3.6981,23.2727
-3.6983,23.2327
-3.6984,23.2850
-3.6987,23.2904
-3.6995,23.2503
-3.6995,23.2505
-3.6996,23.2673
-3.6997,23.2572
-3.7000,23.2309
-3.7005,23.2524
-3.7007,23.2908
-3.7010,23.2523
-3.7011,23.2953
-3.7014,23.2518
-3.7025,23.2465
-3.7032,23.2547
-3.7033,23.2653
-3.7033,23.2729
-3.7036,23.2696
-3.7037,23.2745
-3.7039,23.2715
-3.7041,23.2328
-3.7041,23.2597
-3.7043,23.2360
-3.7043,23.2405
-3.7046,23.2626
-3.7051,23.2705
-3.7057,23.2470
-3.7062,23.2663
-3.7063,23.2606
-3.7067,23.2578
-3.7073,23.2315
-3.7076,23.2681
-3.7078,23.2354
-3.7080,23.2513
-3.7081,23.2427
-3.7081,23.2617
-3.7082,23.2600
-3.7088,23.2306
-3.7093,23.2480
-3.7100,23.2441
-3.7107,23.2569
-3.7109,23.2618
-3.7112,23.2584
-3.7113,23.2460
-3.7115,23.2513
-3.7117,23.2298
-3.7117,23.2523
-3.7124,23.2433
-3.7125,23.2554
-3.7130,23.2370
-3.7136,23.2368
-3.7140,23.2785
-3.7142,23.2443
-3.7143,23.2512
-3.7150,23.3733
-3.7153,23.2663
-3.7158,23.2146
-3.7160,23.2496
-3.7164,23.2411
-3.7166,23.2510
-3.7169,23.2560
-3.7174,23.2685
-3.7180,23.2580
-3.7184,23.2563
-3.7185,23.2480
-3.7186,23.2317
-3.7190,23.2559
-3.7191,23.2245
-3.7191,23.2421
-3.7191,23.2459
-3.7192,23.2688
-3.7197,23.2680
-3.7200,23.2552
-3.7210,23.2770
-3.7216,23.2680
-3.7219,23.2380
-3.7223,23.2677
-3.7224,23.2398
-3.7229,23.2486
-3.7230,23.3388
-3.7267,23.2585
-3.7269,23.3341
-3.7278,23.2439
-3.7288,23.2513
-3.7290,23.2579
-3.7297,23.3086
-3.7305,23.2537
-3.7310,23.2831
-3.7319,23.2528
-3.7322,23.2491
-3.7331,23.2602
-3.7336,23.2516
-3.7339,23.3237
-3.7342,23.2358
-3.7351,23.2857
-3.7366,23.2317
-3.7366,23.2642
-3.7371,23.2369
-3.7372,23.2309
-3.7374,23.2396
-3.7378,23.2489
-3.7385,23.2464
-3.7392,23.2321
-3.7395,23.2403
-3.7403,23.2466
-3.7405,23.2182
-3.7409,23.2673
-3.7409,23.2682
-3.7410,23.2571
-3.7412,23.2410
-3.7413,23.3294
-3.7418,23.2462
-3.7419,23.2407
-3.7426,23.2216
-3.7430,23.2950
-3.7431,23.2636
-3.7437,23.3098
-3.7442,23.3186
-3.7445,23.3202
-3.7448,23.2225
-3.7460,23.4448
-3.7461,23.2390
-3.7463,23.2315
-3.7473,23.2172
-3.7473,23.3258
-3.7495,23.3156
-3.7505,23.2671
-3.7515,23.3286
-3.7517,23.3156
-3.7524,23.2787
-3.7524,23.3231
-3.7530,23.2793
-3.7548,23.3093
-3.7548,23.3328
-3.7551,23.3345
-3.7556,23.3399
-3.7558,23.2865
-3.7576,23.3048
-3.7577,23.2913
-3.7584,23.2956
-3.7594,23.3280
-3.7604,23.3380
-3.7607,23.3172
-3.7613,23.3260
-3.7619,23.3316
-3.7623,23.3245
-3.7629,23.3229
-3.7641,23.2845
-3.7651,23.2874
-3.7651,23.3127
-3.7651,23.3243
-3.7653,23.3179
-3.7666,23.3536
-3.7667,23.3334
-3.7674,23.4628
-3.7692,23.3300
-3.7698,23.3372
-3.7702,23.3290
-3.7707,23.3097
-3.7708,23.3021
-3.7711,23.3026
-3.7720,23.3435
-3.7723,23.4355
-3.7734,23.4547
-3.7747,23.3731
-3.7756,23.3383
-3.7759,23.3429
-3.7763,23.3603
-3.7771,23.4507
-3.7772,23.3204
-3.7776,23.3693
-3.7781,23.4223
-3.7781,23.4324
-3.7789,23.3221
-3.7791,23.3058
-3.7811,23.3594
-3.7818,23.3265
-3.7819,23.3211
-3.7825,23.3325
-3.7825,23.3666
-3.7827,23.3314
-3.7833,23.3077
-3.7843,23.3165
-3.7849,23.3960
-3.7872,23.3481
-3.7880,23.3184
-3.7889,23.3595
-3.7890,23.3220
-3.7896,23.3146
-3.7902,23.3497
-3.7904,23.3131
-3.7905,23.3133
-3.7908,23.3071
-3.7911,23.3135
-3.7922,23.3896
-3.7931,23.3412
-3.7935,23.3826
-3.7936,23.3531
-3.7940,23.3504
-3.7943,23.3239
-3.7946,23.3829
-3.7949,23.3604
-3.7949,23.3611
-3.7951,23.3918
-3.7961,23.3374
-3.7961,23.3713
-3.7969,23.3980
-3.7971,23.3004
-3.7972,23.3104
-3.7974,23.3412
-3.7982,23.3032
-3.7987,23.3051
-3.7989,23.3339
-3.7992,23.3428
-3.7995,23.3428
-3.8005,23.3400
-3.8008,23.3450
-3.8009,23.3347
-3.8012,23.4084
-3.8013,23.3575
-3.8017,23.3530
-3.8023,23.3635
-3.8023,23.3647
-3.8024,23.3745
-3.8025,23.4017
-3.8028,23.3967
-3.8030,23.3652
-3.8036,23.3960
-3.8038,23.3281
-3.8041,23.3934
-3.8042,23.3777
-3.8046,23.3577
-3.8049,23.3518
-3.8054,23.3465
-3.8056,23.3568
-3.8059,23.3407
-3.8059,23.3683
-3.8060,23.4057
-3.8062,23.3434
-3.8070,23.3189
-3.8076,23.3380
-3.8076,23.3591
-3.8077,23.3539
-3.8082,23.4742
-3.8089,23.3541
-3.8092,23.3659
-3.8094,23.3639
-3.8099,23.3696
-3.8102,23.4790
-3.8103,23.3825
-3.8107,23.3888
-3.8110,23.3755
-3.8120,23.3926
-3.8135,23.3949
-3.8144,23.3423
-3.8145,23.3832
-3.8146,23.4093
-3.8146,23.4204
-3.8148,23.3602
-3.8151,23.3646
-3.8161,23.3605
-3.8163,23.3387
-3.8167,23.3669
-3.8171,23.4054
-3.8174,23.3488
-3.8180,23.3956
-3.8181,6.6773
-3.8189,23.3545
-3.8190,23.3511
-3.8191,23.3998
-3.8192,23.3656
-3.8205,23.4000
-3.8212,23.3410
-3.8221,23.3465
-3.8222,23.3473
-3.8223,23.3570
-3.8224,23.3742
-3.8225,23.3181
-3.8228,23.3711
-3.8236,23.3411
-3.8241,23.3362
-3.8243,23.3428
-3.8243,23.3597
-3.8245,23.3353
-3.8251,23.3470
-3.8251,23.3780
-3.8251,23.3851
-3.8254,23.3640
-3.8256,23.3447
-3.8263,23.3319
-3.8263,23.3894
-3.8271,23.3802
-3.8275,6.6410
-3.8278,23.3512
-3.8289,23.3493
-3.8292,23.3401
-3.8300,23.3663
-3.8302,23.3278
-3.8303,23.3445
-3.8303,23.3843
-3.8304,23.3161
-3.8306,23.3945
-3.8307,23.3436
-3.8307,23.3568
-3.8311,23.3247
-3.8312,23.3465
-3.8314,23.3190
-3.8314,23.3488
-3.8319,23.3461
-3.8323,23.3530
-3.8327,23.4046
-3.8330,23.3534
-3.8333,23.3722
-3.8334,23.3833
-3.8337,23.3711
-3.8343,23.3622
-3.8344,23.3632
-3.8349,23.3624
-3.8350,23.3404
-3.8353,23.3814
-3.8354,23.4101
-3.8357,23.3668
-3.8363,23.3744
-3.8363,23.3946
-3.8370,23.3902
-3.8379,23.3442
-3.8380,23.3734
-3.8381,23.3673
-3.8383,6.5325
-3.8397,23.3531
-3.8397,23.3776
-3.8398,23.3700
-3.8402,6.5904
-3.8403,23.3346
-3.8405,23.3948
-3.8414,23.2904
-3.8415,23.3870
-3.8418,23.3805
-3.8422,23.3890
-3.8424,23.3542
-3.8436,6.5725
-3.8437,23.3745
-3.8442,23.3471
-3.8443,23.3153
-3.8443,6.5803
-3.8444,6.5887
-3.8447,23.3940
-3.8456,23.3838
-3.8468,23.3615
-3.8469,23.3486
-3.8471,23.3560
-3.8493,23.3955
-3.8494,23.3430
-3.8496,6.5677
-3.8503,23.4744
-3.8506,23.3335
-3.8507,23.3306
-3.8507,23.3841
-3.8515,6.5512
-3.8520,6.5911
-3.8521,6.5714
-3.8531,23.2720
-3.8534,6.6177
-3.8535,23.3767
-3.8538,6.5503
-3.8542,23.2960
-3.8543,23.3851
-3.8546,23.3451
-3.8547,23.3658
-3.8552,23.3828
-3.8555,23.3762
-3.8559,23.2975
-3.8559,23.3313
-3.8561,23.3760
-3.8562,23.3866
-3.8571,23.3916
-3.8572,23.2971
-3.8572,23.3954
-3.8573,23.2738
-3.8573,23.2917
-3.8573,23.3754
-3.8575,23.3862
-3.8579,23.3211
-3.8583,23.3556
-3.8586,23.3935
-3.8586,6.5734
-3.8587,6.5515
-3.8588,23.3690
-3.8589,23.3676
-3.8591,23.2859
-3.8592,23.3220
-3.8592,23.3619
-3.8594,23.3055
-3.8608,23.3114
-3.8609,23.3798
-3.8610,23.3127
-3.8612,23.3731
-3.8612,6.5398
-3.8614,23.3168
-3.8615,23.3283
-3.8617,6.5389
-3.8618,23.3722
-3.8619,23.3211
-3.8628,6.5519
-3.8636,23.3665
-3.8637,23.3783
-3.8638,23.3388
-3.8638,6.5538
-3.8650,23.3985
-3.8650,6.5299
-3.8650,6.5322
-3.8651,23.3165
-3.8652,6.5534
-3.8653,23.3364
-3.8656,23.3652
-3.8657,23.2891
-3.8657,23.3771
-3.8661,23.3349
-3.8662,23.3728
-3.8663,23.4059
-3.8666,23.2841
-3.8666,23.2850
-3.8666,6.5133
-3.8674,23.2886
-3.8678,23.3777
-3.8679,23.5702
-3.8684,23.3780
-3.8684,23.3839
-3.8686,23.3788
-3.8687,23.3078
-3.8694,23.3489
-3.8694,23.3835
-3.8696,23.2617
-3.8696,23.3935
-3.8700,23.3607
-3.8701,23.3889
-3.8705,23.2864
-3.8708,23.3290
-3.8710,23.2898
-3.8712,23.3672
-3.8715,23.3699
-3.8721,6.5864
-3.8725,23.3879
-3.8728,23.3645
-3.8730,6.5534
-3.8733,23.3140
-3.8733,23.3876
-3.8736,23.3688
-3.8738,23.3211
-3.8740,23.3107
-3.8740,6.5947
-3.8749,23.3205
-3.8749,6.5072
-3.8749,6.5760
-3.8750,23.2820
-3.8751,23.3543
-3.8758,23.3341
-3.8758,23.3698
-3.8759,23.2950
-3.8769,23.2796
-3.8769,23.3369
-3.8772,23.3675
-3.8776,6.5135
-3.8782,23.2839
-3.8793,23.3355
-3.8797,23.3664
-3.8798,23.3692
-3.8801,23.5721
-3.8806,23.3714
-3.8819,23.3462
-3.8820,6.5545
-3.8824,6.5352
-3.8828,23.5532
-3.8829,23.3025
-3.8842,6.5472
-3.8843,23.3407
-3.8844,6.5189
-3.8845,6.5538
-3.8845,6.5685
-3.8846,23.3350
-3.8849,23.3162
-3.8858,23.5757
-3.8859,6.5462
-3.8862,6.4928
-3.8864,23.3529
-3.8866,23.3517
-3.8867,23.3223
-3.8870,6.5427
-3.8876,23.3465
-3.8878,23.2830
-3.8880,23.3605
-3.8880,6.4771
-3.8883,23.5748
-3.8884,23.3080
-3.8886,6.4648
-3.8890,6.5081
-3.8890,6.5347
-3.8896,23.3279
-3.8896,23.3678
-3.8900,23.3105
-3.8901,23.2932
-3.8909,23.3082
-3.8909,6.4977
-3.8911,6.4895
-3.8913,23.3616
-3.8918,6.5309
-3.8921,23.3311
-3.8924,23.3203
-3.8926,23.3612
-3.8927,23.3721
-3.8928,6.4705
-3.8938,23.3307
-3.8944,23.5591
-3.8951,6.5195
-3.8954,23.5735
-3.8958,23.3305
-3.8962,6.5254
-3.8965,23.2840
-3.8965,6.5173
-3.8966,6.5248
-3.8975,23.5685
-3.8977,23.3724
-3.8996,6.4729
-3.8997,23.3065
-3.8997,23.3830
-3.9000,6.4907
-3.9001,23.3722
-3.9004,23.5807
-3.9005,6.5067
-3.9006,23.2977
-3.9006,23.3840
-3.9011,23.3238
-3.9012,6.5188
-3.9014,23.3141
-3.9015,23.3166
-3.9028,23.3053
-3.9040,23.3096
-3.9053,23.4946
-3.9053,23.5754
-3.9057,23.3654
-3.9058,23.3491
-3.9061,23.2866
-3.9061,23.3684
-3.9065,23.3492
-3.9066,23.3647
-3.9068,23.3660
-3.9070,23.2895
-3.9080,23.3488
-3.9080,23.3698
-3.9082,23.5100
-3.9082,23.5303
-3.9094,6.5384
-3.9097,6.5018
-3.9099,23.3389
-3.9099,23.5029
-3.9104,23.3460
-3.9104,23.5306
-3.9105,23.3243
-3.9105,23.3834
-3.9109,23.3687
-3.9114,23.3517
-3.9118,23.3815
-3.9124,23.3789
-3.9126,6.4824
-3.9136,23.5161
-3.9137,23.3605
-3.9138,6.4642
-3.9148,23.5150
-3.9152,23.3497
-3.9157,6.4568
-3.9162,23.3135
-3.9165,23.5321
-3.9173,23.3792
-3.9175,23.3498
-3.9175,23.5194
-3.9182,23.5344
-3.9185,23.3710
-3.9186,23.5196
-3.9189,6.4709
-3.9191,6.4202
-3.9192,23.3307
-3.9194,23.3608
-3.9194,23.3795
-3.9196,23.3235
-3.9199,23.5825
-3.9201,23.3612
-3.9202,23.3670
-3.9202,23.6004
-3.9205,23.3697
-3.9210,23.3643
-3.9224,23.3715
-3.9229,23.5358
-3.9229,23.5838
-3.9234,23.3715
-3.9235,23.3676
-3.9242,23.3752
-3.9243,6.4236
-3.9248,23.3535
-3.9250,6.4811
-3.9252,6.4646
-3.9254,23.3852
-3.9258,23.3809
-3.9270,6.4981
-3.9276,23.3531
-3.9278,23.5875
-3.9281,6.4707
-3.9284,6.4120
-3.9285,23.3976
-3.9288,23.5634
-3.9291,23.6080
-3.9295,23.3778
-3.9296,23.5307
-3.9296,23.5831
-3.9298,23.4031
-3.9302,23.3799
-3.9302,6.4918
-3.9304,23.5862
-3.9307,23.5872
-3.9311,23.5288
-3.9312,6.4937
-3.9318,23.3873
-3.9323,23.3716
-3.9323,23.5258
-3.9325,23.4064
-3.9330,23.5194
-3.9334,23.3983
-3.9340,23.5271
-3.9342,23.4054
-3.9343,23.3993
-3.9349,23.5546
-3.9355,23.5818
-3.9361,23.5814
-3.9366,23.5883
-3.9371,23.5373
-3.9373,23.3959
-3.9375,23.4067
-3.9375,6.3774
-3.9382,23.5123
-3.9391,23.3754
-3.9391,6.4088
-3.9392,23.5054
-3.9396,23.3891
-3.9401,23.3980
-3.9404,23.5140
-3.9418,23.4002
-3.9420,23.4041
-3.9420,23.5289
-3.9422,23.4961
-3.9426,23.3760
-3.9426,23.5241
-3.9429,23.3935
-3.9433,23.5359
-3.9438,23.5365
-3.9440,23.3842
-3.9443,6.4231
-3.9444,23.4074
-3.9457,23.3861
-3.9458,23.3826
-3.9458,23.5229
-3.9460,23.5042
-3.9461,23.3900
-3.9461,6.3973
-3.9463,6.4543
-3.9464,23.5121
-3.9465,23.3980
-3.9470,23.3960
-3.9475,23.4074
-3.9481,23.5094
-3.9482,23.5327
-3.9486,23.3562
-3.9486,23.4016
-3.9493,6.4238
-3.9494,6.3520
-3.9496,23.3756
-3.9500,23.3800
-3.9505,23.3778
-3.9506,6.4132
-3.9510,23.3977
-3.9510,23.4114
-3.9511,23.4134
-3.9517,23.3938
-3.9518,23.3945
-3.9518,23.4156
-3.9523,23.3933
-3.9525,23.3778
-3.9528,23.4179
-3.9530,23.4191
-3.9534,23.4232
-3.9537,23.5093
-3.9538,23.3902
-3.9539,23.4178
-3.9540,23.3718
-3.9540,23.4124
-3.9541,23.4020
-3.9541,23.4039
-3.9547,23.3932
-3.9547,23.3995
-3.9549,23.3768
-3.9551,23.3610
-3.9551,6.3276
-3.9556,23.3765
-3.9558,23.3793
-3.9560,23.3579
-3.9561,23.3909
-3.9567,23.3541
-3.9567,23.4043
-3.9567,23.4165
-3.9569,6.3609
-3.9577,23.3570
-3.9579,23.3890
-3.9582,23.4101
-3.9584,23.3976
-3.9585,23.3731
-3.9586,23.4030
-3.9591,23.4096
-3.9592,23.4015
-3.9593,23.3962
-3.9594,6.3992
-3.9597,23.4086
-3.9600,23.3884
-3.9600,23.4100
-3.9601,23.4051
-3.9604,23.3953
-3.9605,23.4039
-3.9607,23.4080
-3.9607,23.5453
-3.9608,23.5633
-3.9608,6.3536
-3.9609,23.3882
-3.9612,6.3205
-3.9615,23.3963
-3.9621,6.3487
-3.9622,23.3582
-3.9624,23.3983
-3.9625,23.4044
-3.9627,23.4006
-3.9630,23.4076
-3.9632,23.4048
-3.9635,23.5338
-3.9640,23.3951
-3.9643,23.4013
-3.9644,23.3933
-3.9647,23.3877
-3.9648,23.3978
-3.9665,23.4151
-3.9667,23.5275
-3.9674,23.3673
-3.9684,23.3934
-3.9688,6.2946
-3.9690,6.3960
-3.9695,23.3821
-3.9699,23.3862
-3.9701,23.3904
-3.9703,23.3910
-3.9706,23.3649
-3.9706,23.3968
-3.9708,23.4037
-3.9709,23.3856
-3.9710,23.5310
-3.9718,6.2965
-3.9719,23.3995
-3.9722,23.3716
-3.9724,6.3162
-3.9726,23.4098
-3.9735,23.3561
-3.9746,23.3668
-3.9747,23.3842
-3.9750,23.4131
-3.9753,6.2901
-3.9759,23.3528
-3.9759,23.3767
-3.9761,23.3968
-3.9762,6.3631
-3.9764,23.4089
-3.9766,23.5262
-3.9770,23.5331
-3.9772,23.3774
-3.9777,23.3993
-3.9779,23.3958
-3.9786,23.3612
-3.9787,23.4248
-3.9787,6.3407
-3.9789,23.3687
-3.9792,23.4094
-3.9794,23.3705
-3.9795,23.4013
-3.9795,23.5726
-3.9797,23.3560
-3.9798,23.3693
-3.9808,23.3953
-3.9814,23.3942
-3.9816,23.3658
-3.9817,23.4169
-3.9825,23.3610
-3.9828,23.4071
-3.9829,23.3910
-3.9836,23.3702
-3.9838,23.3804
-3.9838,23.3951
-3.9840,23.4214
-3.9845,23.4323
-3.9850,23.4274
-3.9852,6.2836
-3.9854,23.3988
-3.9855,23.4089
-3.9859,6.3387
-3.9861,6.3359
-3.9874,23.4023
-3.9875,23.3984
-3.9877,23.3973
-3.9878,23.5432
-3.9879,23.3885
-3.9879,23.3976
-3.9884,23.3818
-3.9886,23.3904
-3.9886,23.3969
-3.9893,23.5665
-3.9899,23.3618
-3.9899,23.3943
-3.9901,23.5716
-3.9903,23.3966
-3.9903,6.2660
-3.9904,23.3809
-3.9906,23.3940
-3.9906,6.3281
-3.9909,6.3306
-3.9914,23.3777
-3.9917,23.4054
-3.9917,6.3202
-3.9922,6.3149
-3.9926,23.4010
-3.9927,23.4056
-3.9934,23.3677
-3.9934,6.2708
-3.9934,6.3310
-3.9936,23.3829
-3.9937,23.4298
-3.9940,23.5435
-3.9943,23.3588
-3.9945,6.3242
-3.9950,23.3568
-3.9950,23.4109
-3.9952,23.3834
-3.9953,23.4114
-3.9956,23.4274
-3.9960,23.3733
-3.9962,23.3720
-3.9962,23.4249
-3.9963,23.3666
-3.9971,23.4296
-3.9973,23.3793
-3.9976,23.3539
-3.9977,23.3911
-3.9989,23.3764
-3.9989,6.2225
-3.9994,23.4355
-3.9994,23.4373
-30.0033,26.9535
-30.0051,26.9602
-30.0053,26.9539
-30.0059,26.9594
-30.0063,26.9650
-30.0072,26.9529
-30.0082,26.9548
-30.0090,26.9537
-30.0091,26.9522
-30.0095,26.9514
-30.0098,26.9452
-30.0099,26.9297
-30.0110,26.9533
-30.0111,26.9436
-30.0113,26.9323
-30.0145,26.9546
